date,open,close,high,low,volume
1453042964,2556.53,2556.97,2557.0,2556.52,127.558
1453042989,2556.54,2557.3,2557.75,2556.53,126.066
1453043017,2556.98,2556.52,2557.0,2556.52,124.951
1453043042,2556.61,2556.52,2557.1,2556.52,93.414
1453043079,2557.37,2557.81,2557.84,2556.92,129.895
1453043108,2557.97,2558.62,2559.0,2557.76,179.098
1453043143,2558.2,2558.04,2558.5,2557.63,112.572
1453043163,2559.07,2558.9,2559.3,2558.5,138.31
1453043202,2558.01,2558.75,2558.76,2557.0,107.179
1453043220,2558.59,2558.12,2558.59,2557.7,75.557
1453043250,2558.04,2557.88,2558.71,2557.36,121.952
1453043283,2558.15,2558.22,2559.0,2558.15,60.001
1453043351,2558.02,2557.49,2558.02,2556.52,151.108
1453043355,2557.54,2557.61,2557.73,2556.94,88.288
1453043370,2557.74,2557.55,2557.98,2557.06,105.357
1453043410,2555.88,2556.76,2556.76,2555.77,87.748
1453043428,2557.09,2556.3,2557.32,2556.01,110.268
1453043467,2556.58,2555.65,2556.6,2555.6,81.953
1453043494,2554.98,2554.6,2555.39,2554.6,99.38
1453043529,2554.11,2553.85,2554.44,2553.65,95.978
1453043555,2554.14,2555.25,2555.27,2553.66,86.222
1453043585,2555.47,2554.06,2555.56,2554.06,88.211
1453043619,2554.25,2553.68,2554.64,2553.32,176.787
1453043647,2553.96,2554.8,2554.81,2553.87,91.363
1453043667,2553.93,2554.26,2554.27,2553.7,92.91
1453043703,2554.73,2555.19,2555.19,2554.49,99.157
1453043738,2556.0,2555.87,2556.34,2555.86,261.541
1453043753,2555.77,2556.81,2556.91,2555.54,88.554
1453043796,2556.92,2556.79,2557.14,2556.32,83.023
1453043830,2556.79,2556.36,2558.41,2556.36,129.575
1453043855,2557.81,2558.05,2558.56,2557.0,90.688
1453043889,2557.47,2559.26,2559.33,2557.47,289.651
1453043922,2558.02,2559.02,2559.08,2557.86,201.533
1453043950,2559.5,2559.58,2560.0,2558.98,165.023
1453043984,2556.97,2556.63,2557.04,2556.31,114.221
1453044015,2560.0,2560.85,2561.0,2560.0,113.825
1453044043,2559.31,2559.47,2560.05,2558.71,107.729
1453044061,2559.34,2559.25,2559.41,2558.71,128.766
1453044091,2559.04,2559.9,2559.9,2558.44,88.913
1453044116,2560.12,2559.95,2560.46,2559.59,81.353
1453044163,2560.39,2560.13,2560.99,2559.56,103.105
1453044184,2558.97,2559.22,2559.76,2558.95,157.637
1453044210,2559.48,2559.32,2559.9,2559.01,87.497
1453044247,2557.75,2557.7,2557.93,2557.26,86.613
1453044282,2558.33,2558.5,2558.8,2557.99,113.331
1453044299,2557.97,2557.96,2558.45,2557.5,76.715
1453044327,2557.94,2558.12,2558.43,2557.5,150.171
1453044364,2558.81,2559.21,2559.38,2558.58,100.857
1453044391,2559.47,2560.01,2560.1,2559.36,140.547
1453044430,2562.46,2562.3,2562.5,2561.92,115.568
1453044462,2561.18,2559.65,2561.2,2558.1,195.375
1453044490,2560.72,2561.6,2562.0,2560.62,109.42
1453044519,2563.23,2561.83,2563.36,2561.35,83.2
1453044550,2562.48,2563.0,2563.39,2562.26,121.578
1453044578,2561.57,2561.44,2561.59,2560.39,83.675
1453044608,2561.58,2560.7,2561.58,2559.7,197.229
1453044635,2560.13,2559.67,2560.16,2559.04,207.967
1453044670,2557.89,2558.01,2558.33,2556.99,174.178
1453044697,2558.05,2557.79,2558.37,2557.45,98.248
1453044725,2557.82,2557.6,2557.88,2557.01,93.985
1453044753,2557.67,2558.34,2559.0,2557.01,144.929
1453044789,2557.85,2558.33,2558.65,2557.72,111.295
1453044817,2556.84,2558.19,2558.2,2556.82,88.547
1453044836,2558.49,2557.61,2558.5,2557.12,106.731
1453044876,2558.36,2558.06,2558.45,2557.3,94.757
1453044900,2558.21,2558.25,2558.3,2557.8,73.533
1453044934,2558.73,2558.76,2559.0,2558.36,113.045
1453044961,2558.85,2559.21,2559.73,2558.65,150.26
1453044990,2558.45,2558.82,2559.27,2558.11,107.979
1453045019,2558.76,2558.4,2559.15,2558.33,80.67
1453045033,2558.6,2558.37,2559.15,2558.31,75.681
1453045075,2558.64,2558.49,2558.75,2558.34,81.809
1453045111,2558.59,2558.29,2559.0,2558.0,137.088
1453045146,2558.27,2557.88,2558.3,2557.57,117.98
1453045167,2558.26,2557.87,2558.46,2557.57,94.014
1453045208,2556.71,2557.34,2557.68,2556.7,117.545
1453045226,2557.34,2557.35,2557.87,2556.99,153.039
1453045254,2557.41,2557.78,2557.81,2557.35,52.772
1453045282,2557.87,2558.12,2558.16,2557.38,85.67
1453045325,2559.0,2559.5,2559.56,2558.65,81.472
1453045355,2558.6,2559.25,2559.55,2558.35,96.451
1453045379,2559.32,2559.23,2559.32,2558.34,101.463
1453045396,2558.86,2559.11,2559.54,2558.6,87.131
1453045446,2558.05,2558.64,2559.46,2557.95,89.632
1453045471,2557.84,2559.11,2559.48,2557.79,106.401
1453045507,2558.54,2558.95,2559.17,2558.23,100.242
1453045524,2559.24,2559.19,2559.48,2558.76,80.394
1453045545,2559.0,2559.15,2559.39,2559.0,77.543
1453045572,2559.03,2559.26,2559.31,2558.77,75.839
1453045609,2559.25,2558.95,2559.5,2558.78,151.006
1453045637,2559.06,2559.16,2559.49,2558.78,146.283
1453045660,2559.06,2559.23,2559.5,2558.98,138.441
1453045694,2559.21,2559.37,2559.5,2559.0,195.173
1453045749,2560.14,2559.04,2560.25,2558.98,236.649
1453045774,2558.75,2559.03,2559.36,2558.58,234.808
1453045801,2559.56,2559.7,2559.97,2559.35,147.787
1453045843,2560.18,2560.07,2560.62,2560.0,168.675
1453045872,2562.01,2562.72,2562.95,2561.87,108.26
1453045901,2561.02,2561.36,2561.98,2561.01,215.181
1453045926,2562.85,2562.8,2563.04,2562.33,134.624
1453045962,2563.02,2562.79,2564.0,2562.45,238.861
1453045990,2563.11,2563.43,2564.0,2562.84,410.062
1453046024,2565.8,2566.33,2568.0,2565.8,248.474
1453046055,2566.15,2566.72,2568.0,2565.75,120.249
1453046084,2566.51,2567.88,2567.96,2566.09,129.66
1453046116,2573.41,2574.04,2574.63,2572.63,254.725
1453046145,2574.63,2575.1,2575.25,2574.1,376.505
1453046175,2574.02,2574.4,2575.55,2574.0,373.605
1453046205,2570.2,2570.76,2572.36,2570.2,191.05
1453046235,2573.19,2573.06,2573.19,2572.75,291.482
1453046266,2571.6,2573.0,2573.06,2571.5,233.167
1453046292,2572.28,2572.01,2573.0,2572.0,351.801
1453046323,2569.76,2569.21,2569.98,2568.97,277.673
1453046356,2570.0,2570.0,2570.04,2569.29,279.948
1453046379,2569.73,2569.34,2569.76,2569.22,211.93
1453046411,2569.18,2570.09,2570.19,2569.11,246.828
1453046444,2572.39,2573.14,2573.14,2571.77,425.424
1453046472,2573.0,2572.0,2573.98,2572.0,452.254
1453046503,2571.78,2572.19,2572.64,2571.39,286.474
1453046529,2572.61,2572.01,2573.33,2571.75,238.138
1453046563,2572.21,2571.28,2572.23,2571.0,356.532
1453046589,2571.69,2570.7,2572.1,2570.66,345.561
1453046624,2567.71,2569.04,2570.0,2567.71,561.027
1453046651,2568.56,2569.46,2570.68,2568.45,207.436
1453046676,2569.2,2568.01,2569.35,2567.86,204.299
1453046713,2568.82,2568.71,2569.25,2568.59,156.409
1453046733,2569.03,2568.91,2569.41,2568.7,208.179
1453046767,2570.17,2569.82,2570.36,2569.37,208.758
1453046799,2568.01,2568.48,2568.66,2567.87,331.946
1453046831,2566.95,2566.9,2567.19,2566.1,240.665
1453046861,2566.3,2565.36,2567.0,2565.31,354.358
1453046888,2565.26,2565.0,2565.85,2564.75,380.092
1453046920,2565.53,2565.64,2566.79,2565.35,257.602
1453046952,2566.77,2565.89,2566.77,2565.89,241.901
1453046979,2566.09,2567.14,2567.43,2565.99,244.502
1453047010,2567.72,2567.6,2568.01,2567.27,341.865
1453047044,2565.99,2566.33,2566.87,2565.99,309.019
1453047075,2565.75,2565.09,2565.76,2565.05,426.95
1453047098,2565.71,2566.33,2566.33,2565.69,299.548
1453047130,2567.48,2568.05,2569.0,2567.26,277.451
1453047158,2567.93,2567.07,2568.13,2566.89,229.009
1453047186,2567.44,2567.39,2568.11,2567.07,538.997
1453047220,2565.86,2565.67,2566.33,2565.0,285.43
1453047256,2565.63,2566.32,2567.48,2565.54,399.225
1453047282,2566.52,2567.26,2567.61,2566.5,234.623
1453047307,2567.28,2566.69,2567.28,2566.3,292.381
1453047330,2566.86,2567.57,2567.6,2566.78,257.088
1453047364,2567.08,2566.41,2567.24,2566.41,210.751
1453047390,2567.0,2566.66,2567.15,2566.3,385.53
1453047424,2567.0,2566.89,2567.11,2566.62,308.542
1453047449,2566.81,2567.05,2567.48,2566.57,347.79
1453047493,2568.42,2568.17,2568.56,2568.0,320.146
1453047519,2569.0,2568.16,2569.0,2568.01,387.216
1453047547,2567.14,2566.64,2567.22,2566.3,753.721
1453047588,2564.14,2563.16,2564.18,2563.13,462.426
1453047617,2557.63,2558.66,2559.73,2557.17,226.914
1453047644,2560.11,2560.98,2560.98,2560.11,435.371
1453047677,2556.0,2555.0,2556.0,2554.0,1227.15
1453047704,2551.55,2550.49,2552.58,2550.44,695.469
1453047736,2553.83,2554.34,2555.9,2553.0,531.033
1453047762,2553.56,2554.7,2555.08,2553.56,441.804
1453047797,2549.84,2549.3,2550.02,2547.0,669.244
1453047825,2544.24,2542.81,2544.24,2540.1,383.72
1453047857,2539.0,2539.8,2540.14,2537.98,553.961
1453047886,2544.71,2544.7,2544.8,2543.09,421.894
1453047917,2541.43,2542.68,2542.68,2540.01,440.415
1453047972,2547.43,2548.0,2548.03,2546.88,465.45
1453048006,2541.79,2542.33,2544.9,2540.25,340.464
1453048033,2547.24,2548.0,2548.48,2546.81,181.011
1453048064,2546.54,2547.21,2548.71,2546.29,84.553
1453048093,2549.48,2550.0,2550.0,2549.33,153.619
1453048125,2553.47,2553.93,2555.0,2552.63,113.99
1453048151,2552.27,2553.0,2553.0,2551.01,80.545
1453048188,2551.98,2553.03,2555.0,2550.85,211.115
1453048209,2552.72,2551.37,2552.88,2551.05,96.19
1453048237,2549.04,2549.01,2549.73,2548.82,84.587
1453048274,2547.65,2549.24,2549.24,2547.65,80.361
1453048297,2548.85,2549.47,2550.0,2548.68,97.12
1453048336,2554.75,2553.65,2556.0,2553.53,139.971
1453048365,2551.87,2550.97,2552.19,2550.44,85.501
1453048392,2552.76,2551.44,2552.79,2551.31,71.563
1453048419,2552.6,2553.35,2553.35,2552.29,118.868
1453048450,2553.13,2551.76,2553.56,2551.62,99.54
1453048480,2553.83,2552.71,2554.2,2552.04,94.968
1453048506,2551.95,2550.71,2551.95,2550.16,90.381
1453048543,2550.87,2550.88,2551.54,2550.46,160.379
1453048573,2550.95,2549.1,2550.95,2548.44,111.142
1453048604,2551.95,2551.52,2551.96,2550.26,103.367
1453048625,2551.22,2551.22,2551.44,2550.26,96.85
1453048653,2549.99,2549.75,2550.0,2549.23,69.129
1453048686,2550.63,2549.61,2550.72,2549.61,116.812
1453048719,2548.65,2547.19,2548.76,2547.16,88.224
1453048754,2548.84,2550.0,2551.04,2548.69,140.786
1453048783,2550.85,2550.45,2551.13,2547.03,179.426
1453048812,2548.3,2549.87,2550.45,2548.16,113.889
1453048833,2549.2,2549.76,2549.76,2548.78,66.638
1453048861,2549.6,2549.11,2549.6,2548.76,71.901
1453048881,2549.11,2549.74,2549.74,2549.08,140.146
1453048929,2550.86,2549.56,2550.92,2549.45,112.899
1453048960,2551.14,2551.1,2551.5,2550.73,107.624
1453048992,2551.53,2551.05,2551.75,2550.56,68.411
1453049016,2551.23,2551.0,2551.48,2550.0,138.065
1453049042,2551.68,2551.43,2551.93,2551.01,62.876
1453049072,2550.32,2550.22,2550.48,2550.0,97.234
1453049106,2551.0,2550.78,2551.41,2550.78,157.857
1453049142,2550.34,2549.5,2550.34,2549.48,110.63
1453049166,2549.71,2549.5,2549.92,2549.08,115.098
1453049187,2549.11,2549.77,2549.93,2549.0,108.024
1453049230,2548.25,2547.98,2548.98,2547.93,96.745
1453049265,2545.37,2547.72,2547.72,2545.29,139.198
1453049293,2548.35,2547.55,2548.86,2547.32,74.354
1453049322,2550.98,2550.61,2551.0,2549.84,92.371
1453049355,2550.01,2549.8,2551.0,2549.75,122.35
1453049376,2549.15,2549.9,2549.9,2548.94,68.109
1453049409,2548.93,2548.26,2548.95,2548.16,48.647
1453049433,2547.06,2547.99,2548.12,2546.16,123.805
1453049472,2549.37,2548.66,2549.54,2548.56,70.983
1453049496,2549.46,2549.04,2549.97,2548.73,88.621
1453049530,2548.81,2549.26,2549.65,2548.71,73.959
1453049552,2549.46,2548.91,2549.68,2548.91,70.339
1453049575,2549.03,2549.31,2549.96,2549.03,80.933
1453049609,2549.5,2549.44,2549.98,2549.35,106.126
1453049650,2549.55,2551.07,2551.26,2549.35,171.434
1453049684,2553.12,2554.7,2555.0,2553.02,92.277
1453049714,2558.0,2558.15,2558.27,2556.9,168.671
1453049768,2553.42,2553.1,2554.0,2553.01,90.293
1453049769,2553.16,2553.39,2553.62,2553.01,84.966
1453049799,2555.74,2557.41,2557.41,2555.68,90.149
1453049831,2556.6,2556.06,2556.7,2555.5,84.056
1453049860,2555.62,2556.68,2556.97,2555.52,72.139
1453049884,2555.99,2555.63,2556.16,2555.63,103.395
1453049920,2555.74,2556.36,2556.98,2555.71,58.606
1453049947,2557.05,2555.43,2557.06,2553.0,152.124
1453049975,2554.24,2554.53,2555.29,2553.91,96.407
1453050006,2554.71,2554.94,2555.25,2554.49,118.074
1453050041,2555.25,2555.97,2556.32,2555.24,70.376
1453050063,2555.35,2555.45,2555.67,2554.42,72.977
1453050084,2555.36,2555.13,2556.0,2554.95,112.52
1453050120,2555.41,2555.09,2556.0,2555.03,78.936
1453050144,2555.01,2555.47,2555.96,2555.0,111.332
1453050178,2555.98,2557.0,2557.0,2555.46,81.657
1453050217,2556.96,2556.95,2557.06,2555.96,96.538
1453050253,2556.5,2556.75,2557.16,2556.06,87.534
1453050272,2556.69,2556.28,2556.98,2556.18,74.496
1453050305,2555.5,2555.79,2556.0,2555.5,92.534
1453050333,2556.44,2554.64,2556.56,2554.64,146.293
1453050369,2554.27,2555.39,2555.75,2554.25,73.532
1453050395,2555.67,2556.26,2556.69,2555.66,83.337
1453050426,2554.48,2555.66,2556.0,2554.33,80.904
1453050457,2556.47,2555.91,2556.92,2555.8,162.749
1453050483,2555.93,2555.58,2556.56,2555.58,79.279
1453050518,2556.45,2557.39,2557.39,2556.31,87.611
1453050547,2558.06,2559.0,2559.0,2558.02,133.658
1453050576,2556.78,2557.92,2557.95,2556.51,102.181
1453050606,2557.84,2557.55,2558.3,2557.11,94.137
1453050634,2557.88,2558.71,2558.95,2557.83,87.68
1453050658,2558.65,2557.54,2558.65,2557.45,121.859
1453050691,2558.34,2557.59,2558.34,2557.59,146.013
1453050726,2557.42,2557.57,2557.91,2557.24,109.234
1453050762,2555.47,2556.5,2556.5,2555.47,119.606
1453050780,2556.89,2557.09,2557.32,2556.22,79.939
1453050812,2557.52,2556.88,2557.52,2556.58,79.209
1453050826,2557.01,2556.99,2557.5,2556.58,83.341
1453050862,2556.78,2557.47,2557.47,2556.24,64.505
1453050902,2556.84,2556.89,2557.0,2556.51,76.162
1453050927,2556.35,2555.66,2556.81,2555.66,85.869
1453050969,2555.54,2555.44,2555.92,2555.09,72.722
1453050996,2556.0,2555.13,2556.0,2555.13,121.456
1453051024,2555.1,2556.0,2556.33,2555.0,122.656
1453051046,2555.91,2556.2,2556.34,2555.55,165.331
1453051080,2555.82,2556.22,2556.34,2555.17,127.437
1453051113,2555.45,2555.95,2555.99,2555.04,134.151
1453051154,2554.6,2554.31,2554.85,2553.73,133.619
1453051182,2559.57,2558.65,2559.75,2558.33,100.642
1453051212,2558.7,2558.98,2559.39,2558.05,112.724
1453051243,2560.23,2558.84,2561.0,2558.84,199.998
1453051270,2560.02,2561.57,2561.57,2559.91,171.221
1453051296,2563.0,2562.91,2563.3,2562.48,151.082
1453051334,2561.55,2561.79,2562.93,2561.45,179.613
1453051363,2561.28,2560.2,2561.78,2559.66,195.339
1453051385,2561.3,2560.72,2561.61,2560.72,176.485
1453051407,2560.65,2560.73,2561.56,2560.61,142.105
1453051450,2562.14,2563.28,2563.44,2562.0,186.15
1453051478,2561.13,2561.23,2561.62,2560.79,107.27
1453051504,2561.27,2560.66,2561.27,2560.61,157.793
1453051538,2560.3,2560.64,2560.64,2560.0,135.815
1453051567,2561.19,2560.29,2561.19,2560.26,179.159
1453051600,2562.46,2562.02,2562.46,2561.65,235.038
1453051630,2562.5,2562.61,2562.89,2562.11,160.084
1453051663,2563.75,2564.25,2564.92,2563.33,264.609
1453051688,2564.01,2564.7,2564.71,2563.43,274.216
1453051719,2563.72,2564.77,2564.91,2563.53,170.004
1453051750,2564.18,2564.0,2564.24,2563.0,305.147
1453051776,2564.75,2564.37,2565.4,2564.34,289.293
1453051811,2566.15,2566.73,2566.8,2566.01,287.934
1453051833,2566.45,2565.94,2566.45,2565.05,500.87
1453051870,2564.08,2564.54,2564.98,2563.86,560.628
1453051901,2563.81,2565.1,2565.98,2563.78,236.811
1453051925,2564.21,2563.32,2564.31,2563.2,334.996
1453051955,2563.21,2562.75,2563.99,2562.75,170.912
1453051987,2563.0,2563.57,2563.97,2562.57,201.967
1453052008,2562.57,2562.62,2563.03,2562.31,194.79
1453052041,2563.22,2563.98,2564.3,2562.61,217.888
1453052076,2563.03,2563.27,2563.34,2562.32,181.38
1453052111,2561.71,2560.52,2561.83,2560.4,205.702
1453052135,2561.66,2562.31,2562.31,2561.09,258.513
1453052168,2561.16,2560.38,2561.16,2560.0,352.828
1453052191,2561.37,2560.5,2561.84,2560.49,235.24
1453052218,2561.0,2561.15,2561.42,2560.66,101.168
1453052260,2558.31,2557.08,2558.31,2557.0,114.632
1453052290,2559.97,2558.62,2560.0,2558.45,101.584
1453052318,2558.28,2558.28,2558.47,2557.51,148.919
1453052346,2558.1,2557.5,2558.1,2557.5,91.847
1453052368,2557.84,2557.99,2558.38,2557.5,167.304
1453052412,2559.99,2558.75,2559.99,2558.59,109.433
1453052436,2558.4,2559.48,2559.74,2558.25,136.889
1453052475,2562.73,2561.86,2562.73,2561.33,76.21
1453052499,2562.82,2563.18,2563.25,2562.32,86.709
1453052533,2560.78,2562.0,2562.37,2560.25,121.379
1453052558,2563.77,2561.28,2564.27,2561.28,81.996
1453052589,2563.28,2562.26,2563.75,2562.05,109.823
1453052611,2563.23,2562.43,2563.38,2561.84,120.787
1453052645,2562.96,2563.56,2563.75,2562.71,97.786
1453052669,2562.38,2562.95,2563.4,2562.01,75.827
1453052707,2562.61,2562.34,2562.72,2562.0,116.204
1453052734,2563.19,2562.0,2563.38,2562.0,78.343
1453052770,2560.61,2561.53,2561.76,2559.71,85.143
1453052784,2561.87,2562.14,2562.5,2561.22,85.748
1453052821,2561.37,2561.36,2561.52,2560.43,69.907
1453052858,2560.66,2560.0,2561.16,2559.94,76.189
1453052893,2562.19,2562.59,2562.83,2561.68,64.89
1453052916,2562.1,2562.04,2562.16,2561.09,81.557
1453052940,2562.71,2561.87,2562.96,2561.14,69.353
1453052967,2562.81,2562.29,2562.95,2562.0,83.01
1453053009,2562.51,2562.62,2563.16,2562.41,69.055
1453053022,2562.59,2562.16,2563.1,2561.41,74.187
1453053055,2562.55,2561.45,2562.55,2561.42,75.473
1453053098,2562.04,2562.06,2563.0,2561.82,64.233
1453053120,2562.45,2562.24,2562.67,2562.08,71.256
1453053143,2561.76,2562.19,2562.22,2561.51,96.477
1453053183,2561.88,2562.32,2562.63,2561.59,91.196
1453053206,2562.06,2561.91,2562.73,2561.89,74.317
1453053242,2562.87,2562.68,2563.15,2562.19,86.803
1453053271,2562.71,2562.02,2562.98,2561.8,85.727
1453053301,2561.46,2561.55,2561.94,2561.01,76.422
1453053322,2561.72,2561.41,2562.08,2561.41,70.915
1453053354,2561.41,2561.35,2561.9,2561.35,58.64
1453053395,2560.79,2561.6,2561.94,2560.79,68.931
1453053425,2559.95,2559.94,2560.0,2559.08,96.503
1453053451,2559.01,2559.5,2560.0,2559.0,134.828
1453053477,2559.6,2559.61,2559.93,2559.0,103.261
1453053500,2559.66,2559.53,2559.98,2559.01,83.93
1453053549,2560.36,2560.95,2561.36,2560.36,65.832
1453053572,2560.17,2561.25,2561.31,2560.12,78.893
1453053604,2560.39,2559.79,2560.51,2559.63,68.27
1453053639,2561.33,2561.65,2562.0,2561.0,63.995
1453053676,2562.67,2562.85,2563.7,2562.06,128.481
1453053705,2562.67,2561.45,2562.82,2561.3,57.794
1453053720,2561.35,2562.57,2562.57,2561.04,65.498
1453053756,2561.95,2562.25,2562.27,2561.26,83.494
1453053791,2563.53,2564.11,2564.2,2562.77,134.882
1453053824,2566.4,2565.2,2566.87,2565.2,99.308
1453053854,2566.06,2565.86,2566.77,2565.56,75.947
1453053882,2568.29,2570.0,2570.0,2568.05,167.165
1453053911,2568.93,2569.71,2569.86,2568.84,66.05
1453053943,2573.27,2568.0,2573.37,2568.0,134.581
1453053973,2572.7,2573.5,2573.71,2572.7,87.11
1453054000,2571.5,2571.58,2572.57,2571.5,131.296
1453054034,2568.61,2567.26,2568.61,2565.0,111.003
1453054061,2567.16,2568.75,2568.86,2567.16,92.901
1453054095,2570.6,2572.0,2572.0,2570.17,121.379
1453054120,2569.31,2570.43,2570.72,2569.16,68.53
1453054148,2569.36,2569.0,2569.46,2568.06,124.017
1453054181,2569.01,2568.29,2569.01,2567.44,116.586
1453054197,2569.08,2568.67,2569.45,2568.42,74.032
1453054233,2567.99,2568.42,2568.9,2567.59,63.355
1453054256,2568.78,2568.89,2569.32,2568.52,92.06
1453054300,2568.66,2568.75,2569.25,2568.19,94.637
1453054327,2568.06,2567.39,2568.28,2567.05,83.236
1453054360,2565.53,2567.0,2567.0,2565.28,179.063
1453054394,2568.55,2567.18,2568.99,2566.17,93.421
1453054418,2566.28,2566.89,2567.51,2566.23,101.508
1453054447,2565.67,2565.55,2566.77,2565.25,90.706
1453054479,2566.23,2564.51,2566.47,2564.38,93.113
1453054515,2565.5,2565.01,2566.74,2565.01,118.783
1453054539,2567.01,2567.41,2567.62,2567.0,151.042
1453054564,2568.06,2567.96,2568.1,2567.26,96.361
1453054598,2565.8,2567.14,2567.51,2565.68,71.379
1453054623,2566.73,2566.45,2566.73,2565.53,71.385
1453054650,2566.9,2566.54,2567.05,2565.89,80.47
1453054669,2566.5,2566.11,2567.06,2566.06,93.307
1453054714,2567.43,2567.0,2567.62,2566.69,84.573
1453054751,2567.04,2566.98,2567.51,2566.68,102.728
1453054783,2569.8,2570.03,2571.3,2569.75,72.462
1453054812,2570.49,2568.71,2570.6,2568.71,82.428
1453054835,2570.04,2569.07,2570.5,2568.72,98.813
1453054872,2568.1,2568.3,2568.71,2567.48,95.72
1453054884,2568.15,2568.97,2568.98,2568.0,95.335
1453054916,2569.41,2568.96,2569.5,2568.46,73.26
1453054959,2568.0,2566.58,2568.0,2566.5,64.319
1453054993,2565.88,2566.57,2567.32,2565.71,69.293
1453055015,2568.71,2567.55,2568.96,2567.37,65.171
1453055046,2566.84,2567.64,2568.2,2566.28,77.834
1453055077,2566.19,2567.74,2567.76,2566.16,66.614
1453055099,2568.23,2567.16,2568.62,2567.01,62.601
1453055141,2566.65,2567.43,2567.51,2566.22,84.508
1453055165,2567.77,2566.97,2568.08,2566.51,66.222
1453055189,2567.86,2567.05,2568.01,2566.67,77.204
1453055219,2567.47,2566.14,2567.92,2566.13,76.762
1453055238,2566.57,2566.95,2567.52,2565.98,105.206
1453055288,2567.31,2568.06,2568.45,2567.31,159.747
1453055321,2570.01,2569.05,2570.54,2568.88,174.809
1453055348,2568.46,2568.35,2568.62,2567.9,56.367
1453055367,2568.5,2568.33,2569.01,2568.33,70.288
1453055407,2567.26,2569.12,2569.13,2567.26,68.991
1453055434,2567.52,2566.77,2567.67,2566.77,74.554
1453055470,2567.8,2568.71,2569.36,2567.74,54.756
1453055487,2568.87,2567.46,2568.99,2567.38,83.957
1453055523,2568.4,2568.53,2569.43,2568.29,73.177
1453055561,2568.67,2568.93,2569.79,2568.46,94.263
1453055579,2568.47,2568.1,2569.0,2567.67,101.99
1453055610,2567.5,2567.51,2567.51,2567.0,67.457
1453055641,2568.27,2567.27,2568.27,2566.72,82.355
1453055664,2567.96,2567.77,2567.98,2567.15,85.291
1453055709,2568.19,2567.92,2568.71,2567.92,108.232
1453055725,2567.52,2567.51,2568.7,2567.0,131.968
1453055754,2567.62,2568.61,2568.71,2567.0,132.279
1453055803,2568.93,2568.25,2568.95,2568.25,80.93
1453055813,2567.93,2567.98,2568.31,2567.56,64.615
1453055864,2569.45,2569.48,2570.0,2568.97,234.625
1453055891,2573.79,2573.92,2574.0,2572.74,136.17
1453055925,2571.17,2572.4,2572.61,2571.16,84.503
1453055949,2569.82,2571.27,2571.34,2569.82,72.573
1453055964,2571.36,2571.89,2571.89,2571.09,74.369
1453055989,2571.84,2572.14,2572.14,2571.36,75.543
1453056041,2571.0,2570.81,2571.42,2570.19,71.839
1453056058,2571.5,2570.34,2571.82,2570.34,73.418
1453056092,2572.0,2570.9,2572.27,2570.71,79.94
1453056129,2571.79,2571.3,2571.85,2570.94,82.701
1453056148,2571.71,2571.83,2572.29,2571.53,80.105
1453056192,2573.28,2574.85,2575.0,2573.28,119.751
1453056218,2573.28,2572.52,2573.29,2572.52,86.918
1453056249,2572.9,2572.76,2573.41,2571.26,90.388
1453056276,2572.46,2572.79,2573.5,2572.25,77.2
1453056302,2573.02,2572.34,2573.31,2572.21,104.741
1453056333,2573.51,2572.76,2573.95,2572.76,58.328
1453056363,2573.31,2573.7,2573.7,2572.98,93.7
1453056378,2573.33,2573.6,2574.2,2573.33,94.676
1453056416,2574.14,2574.04,2574.2,2573.23,73.37
1453056450,2574.27,2574.26,2574.77,2574.19,172.916
1453056480,2573.7,2573.98,2574.6,2573.69,118.855
1453056500,2574.07,2574.43,2574.77,2573.98,151.483
1453056537,2574.54,2574.64,2575.27,2574.51,97.997
1453056582,2577.0,2576.52,2578.66,2576.3,150.326
1453056610,2577.27,2577.53,2578.3,2577.27,105.594
1453056638,2577.5,2577.75,2577.96,2576.9,98.768
1453056670,2576.2,2575.2,2576.23,2575.12,66.151
1453056701,2574.9,2574.0,2574.9,2574.0,100.629
1453056732,2573.17,2573.13,2573.29,2572.73,82.667
1453056762,2574.7,2574.12,2575.0,2573.86,62.42
1453056792,2574.44,2574.23,2575.05,2573.63,89.949
1453056819,2575.7,2574.94,2575.75,2574.33,100.208
1453056847,2573.12,2573.48,2573.53,2573.0,86.086
1453056874,2573.87,2574.35,2574.48,2573.62,232.289
1453056904,2574.68,2573.64,2574.68,2573.32,108.46
1453056931,2574.1,2574.39,2575.0,2574.05,114.843
1453056971,2576.0,2577.14,2577.7,2575.97,61.944
1453056999,2576.48,2576.11,2577.22,2576.05,93.064
1453057025,2575.18,2576.45,2576.6,2575.12,80.196
1453057039,2576.46,2576.5,2576.5,2576.0,78.829
1453057084,2577.3,2576.01,2578.0,2575.9,125.607
1453057121,2578.2,2576.91,2578.58,2576.61,73.474
1453057155,2578.21,2580.17,2582.0,2578.11,815.22
1453057186,2581.52,2577.37,2581.52,2577.37,242.515
1453057214,2579.94,2579.76,2580.4,2579.48,115.993
1453057241,2579.75,2580.2,2580.8,2579.65,111.777
1453057271,2581.84,2579.5,2581.88,2578.92,122.456
1453057299,2579.99,2580.6,2581.54,2579.99,82.501
1453057335,2578.44,2577.17,2578.89,2577.12,127.535
1453057361,2576.72,2576.33,2576.88,2576.14,68.277
1453057393,2574.25,2572.93,2574.25,2572.7,146.041
1453057419,2574.0,2574.1,2574.56,2573.14,100.554
